season,week,team,pass_rate_ytd
2024,3,NYG,61.22293971905514
2024,4,NYG,61.932829789291354
2024,5,NYG,60.11769240286166
2024,6,NYG,59.72249014792462
2024,7,NYG,60.71451536488777
2024,8,NYG,61.02961270898268
2024,9,NYG,59.713025504523756
2024,10,NYG,59.09383563012773
2024,12,NYG,59.67208197780207
2024,13,NYG,60.06664011806998
2024,14,NYG,60.74758464121219
2024,15,NYG,61.25108646466072
2024,16,NYG,62.2585897912591
2024,17,NYG,61.30110139869316
2024,18,NYG,60.854195651929075
2024,1,NYJ,62.0
2024,2,NYJ,60.09090909090909
2024,3,NYJ,57.67965367965368
2024,4,NYJ,60.04545454545455
2024,5,NYJ,64.09270166453265
2024,6,NYJ,64.14504799728003
2024,7,NYJ,65.4406533854237
2024,8,NYJ,63.72608895362505
2024,9,NYJ,63.64129717688482
2024,10,NYJ,64.18625836828724
2024,11,NYJ,63.94554956557582
2024,13,NYJ,64.12750645661654
2024,14,NYJ,64.32282647277424
2024,15,NYJ,63.96114310038031
2024,16,NYJ,64.24733144395285
2024,17,NYJ,64.25729695751934
2024,18,NYJ,64.21228322425725
2024,1,PHI,47.94520547945205
2024,2,PHI,46.76672038678485
2024,3,PHI,52.71627512965144
2024,4,PHI,55.90084271087494
2024,6,PHI,53.68619141007927
2024,7,PHI,49.94682617506606
2024,8,PHI,47.6541803050203
2024,9,PHI,46.49192831483796
2024,10,PHI,46.01365850207819
2024,11,PHI,45.7601187388269
2024,12,PHI,44.76815202152307
2024,13,PHI,44.40285730178076
2024,14,PHI,44.421318828017405
2024,15,PHI,44.6267458615374
2024,16,PHI,44.65632430644899
2024,17,PHI,43.87801590170271
2024,18,PHI,45.072197582638545
2024,1,PIT,37.878787878787875
2024,2,PIT,37.90491118077325
2024,3,PIT,43.25935877660015
2024,4,PIT,46.250489231703845
2024,5,PIT,47.87758436781922
2024,6,PIT,47.5482601972264
2024,7,PIT,47.24915809112912
2024,8,PIT,47.695472346131425
2024,10,PIT,47.33424702372176
2024,11,PIT,48.15637787690514
2024,12,PIT,48.32397988809558
2024,13,PIT,49.50531489742095
2024,14,PIT,49.15875221300395
2024,15,PIT,49.8285974382075
