season,week,home_team,away_team,home_score,away_score,game_date,home_team_win,epa_rushing_offense_home,epa_shifted_rushing_offense_home,ewma_3min_3span_rushing_offense_home,ewma_3min_8span_rushing_offense_home,ewma_3min_16span_rushing_offense_home,ewma_6min_3span_rushing_offense_home,ewma_6min_8span_rushing_offense_home,ewma_6min_16span_rushing_offense_home,rushing_offense_epa_season_home,epa_passing_offense_home,epa_shifted_passing_offense_home,ewma_3min_3span_passing_offense_home,ewma_3min_8span_passing_offense_home,ewma_3min_16span_passing_offense_home,ewma_6min_3span_passing_offense_home,ewma_6min_8span_passing_offense_home,ewma_6min_16span_passing_offense_home,passing_offense_epa_season_home,epa_rushing_defense_home,epa_shifted_rushing_defense_home,ewma_3min_3span_rushing_defense_home,ewma_3min_8span_rushing_defense_home,ewma_3min_16span_rushing_defense_home,ewma_6min_3span_rushing_defense_home,ewma_6min_8span_rushing_defense_home,ewma_6min_16span_rushing_defense_home,rushing_defense_epa_season_home,epa_passing_defense_home,epa_shifted_passing_defense_home,ewma_3min_3span_passing_defense_home,ewma_3min_8span_passing_defense_home,ewma_3min_16span_passing_defense_home,ewma_6min_3span_passing_defense_home,ewma_6min_8span_passing_defense_home,ewma_6min_16span_passing_defense_home,passing_defense_epa_season_home,opponent_home,ewma_3min_3span_rushing_offense_opponent_home,ewma_3min_8span_rushing_offense_opponent_home,ewma_3min_16span_rushing_offense_opponent_home,ewma_6min_3span_rushing_offense_opponent_home,ewma_6min_8span_rushing_offense_opponent_home,ewma_6min_16span_rushing_offense_opponent_home,ewma_3min_3span_passing_offense_opponent_home,ewma_3min_8span_passing_offense_opponent_home,ewma_3min_16span_passing_offense_opponent_home,ewma_6min_3span_passing_offense_opponent_home,ewma_6min_8span_passing_offense_opponent_home,ewma_6min_16span_passing_offense_opponent_home,ewma_3min_3span_rushing_defense_opponent_home,ewma_3min_8span_rushing_defense_opponent_home,ewma_3min_16span_rushing_defense_opponent_home,ewma_6min_3span_rushing_defense_opponent_home,ewma_6min_8span_rushing_defense_opponent_home,ewma_6min_16span_rushing_defense_opponent_home,ewma_3min_3span_passing_defense_opponent_home,ewma_3min_8span_passing_defense_opponent_home,ewma_3min_16span_passing_defense_opponent_home,ewma_6min_3span_passing_defense_opponent_home,ewma_6min_8span_passing_defense_opponent_home,ewma_6min_16span_passing_defense_opponent_home,ewma_3min_3span_rushing_offense_opponent_season_home,ewma_3min_8span_rushing_offense_opponent_season_home,ewma_3min_16span_rushing_offense_opponent_season_home,ewma_6min_3span_rushing_offense_opponent_season_home,ewma_6min_8span_rushing_offense_opponent_season_home,ewma_6min_16span_rushing_offense_opponent_season_home,ewma_3min_3span_passing_offense_opponent_season_home,ewma_3min_8span_passing_offense_opponent_season_home,ewma_3min_16span_passing_offense_opponent_season_home,ewma_6min_3span_passing_offense_opponent_season_home,ewma_6min_8span_passing_offense_opponent_season_home,ewma_6min_16span_passing_offense_opponent_season_home,ewma_3min_3span_rushing_defense_opponent_season_home,ewma_3min_8span_rushing_defense_opponent_season_home,ewma_3min_16span_rushing_defense_opponent_season_home,ewma_6min_3span_rushing_defense_opponent_season_home,ewma_6min_8span_rushing_defense_opponent_season_home,ewma_6min_16span_rushing_defense_opponent_season_home,ewma_3min_3span_passing_defense_opponent_season_home,ewma_3min_8span_passing_defense_opponent_season_home,ewma_3min_16span_passing_defense_opponent_season_home,ewma_6min_3span_passing_defense_opponent_season_home,ewma_6min_8span_passing_defense_opponent_season_home,ewma_6min_16span_passing_defense_opponent_season_home,ewma_3min_3span_rushing_offense_net_home,ewma_3min_8span_rushing_offense_net_home,ewma_3min_16span_rushing_offense_net_home,ewma_6min_3span_rushing_offense_net_home,ewma_6min_8span_rushing_offense_net_home,ewma_6min_16span_rushing_offense_net_home,ewma_3min_3span_passing_offense_net_home,ewma_3min_8span_passing_offense_net_home,ewma_3min_16span_passing_offense_net_home,ewma_6min_3span_passing_offense_net_home,ewma_6min_8span_passing_offense_net_home,ewma_6min_16span_passing_offense_net_home,ewma_3min_3span_rushing_defense_net_home,ewma_3min_8span_rushing_defense_net_home,ewma_3min_16span_rushing_defense_net_home,ewma_6min_3span_rushing_defense_net_home,ewma_6min_8span_rushing_defense_net_home,ewma_6min_16span_rushing_defense_net_home,ewma_3min_3span_passing_defense_net_home,ewma_3min_8span_passing_defense_net_home,ewma_3min_16span_passing_defense_net_home,ewma_6min_3span_passing_defense_net_home,ewma_6min_8span_passing_defense_net_home,ewma_6min_16span_passing_defense_net_home,epa_rushing_offense_away,epa_shifted_rushing_offense_away,ewma_3min_3span_rushing_offense_away,ewma_3min_8span_rushing_offense_away,ewma_3min_16span_rushing_offense_away,ewma_6min_3span_rushing_offense_away,ewma_6min_8span_rushing_offense_away,ewma_6min_16span_rushing_offense_away,rushing_offense_epa_season_away,epa_passing_offense_away,epa_shifted_passing_offense_away,ewma_3min_3span_passing_offense_away,ewma_3min_8span_passing_offense_away,ewma_3min_16span_passing_offense_away,ewma_6min_3span_passing_offense_away,ewma_6min_8span_passing_offense_away,ewma_6min_16span_passing_offense_away,passing_offense_epa_season_away,epa_rushing_defense_away,epa_shifted_rushing_defense_away,ewma_3min_3span_rushing_defense_away,ewma_3min_8span_rushing_defense_away,ewma_3min_16span_rushing_defense_away,ewma_6min_3span_rushing_defense_away,ewma_6min_8span_rushing_defense_away,ewma_6min_16span_rushing_defense_away,rushing_defense_epa_season_away,epa_passing_defense_away,epa_shifted_passing_defense_away,ewma_3min_3span_passing_defense_away,ewma_3min_8span_passing_defense_away,ewma_3min_16span_passing_defense_away,ewma_6min_3span_passing_defense_away,ewma_6min_8span_passing_defense_away,ewma_6min_16span_passing_defense_away,passing_defense_epa_season_away,opponent_away,ewma_3min_3span_rushing_offense_opponent_away,ewma_3min_8span_rushing_offense_opponent_away,ewma_3min_16span_rushing_offense_opponent_away,ewma_6min_3span_rushing_offense_opponent_away,ewma_6min_8span_rushing_offense_opponent_away,ewma_6min_16span_rushing_offense_opponent_away,ewma_3min_3span_passing_offense_opponent_away,ewma_3min_8span_passing_offense_opponent_away,ewma_3min_16span_passing_offense_opponent_away,ewma_6min_3span_passing_offense_opponent_away,ewma_6min_8span_passing_offense_opponent_away,ewma_6min_16span_passing_offense_opponent_away,ewma_3min_3span_rushing_defense_opponent_away,ewma_3min_8span_rushing_defense_opponent_away,ewma_3min_16span_rushing_defense_opponent_away,ewma_6min_3span_rushing_defense_opponent_away,ewma_6min_8span_rushing_defense_opponent_away,ewma_6min_16span_rushing_defense_opponent_away,ewma_3min_3span_passing_defense_opponent_away,ewma_3min_8span_passing_defense_opponent_away,ewma_3min_16span_passing_defense_opponent_away,ewma_6min_3span_passing_defense_opponent_away,ewma_6min_8span_passing_defense_opponent_away,ewma_6min_16span_passing_defense_opponent_away,ewma_3min_3span_rushing_offense_opponent_season_away,ewma_3min_8span_rushing_offense_opponent_season_away,ewma_3min_16span_rushing_offense_opponent_season_away,ewma_6min_3span_rushing_offense_opponent_season_away,ewma_6min_8span_rushing_offense_opponent_season_away,ewma_6min_16span_rushing_offense_opponent_season_away,ewma_3min_3span_passing_offense_opponent_season_away,ewma_3min_8span_passing_offense_opponent_season_away,ewma_3min_16span_passing_offense_opponent_season_away,ewma_6min_3span_passing_offense_opponent_season_away,ewma_6min_8span_passing_offense_opponent_season_away,ewma_6min_16span_passing_offense_opponent_season_away,ewma_3min_3span_rushing_defense_opponent_season_away,ewma_3min_8span_rushing_defense_opponent_season_away,ewma_3min_16span_rushing_defense_opponent_season_away,ewma_6min_3span_rushing_defense_opponent_season_away,ewma_6min_8span_rushing_defense_opponent_season_away,ewma_6min_16span_rushing_defense_opponent_season_away,ewma_3min_3span_passing_defense_opponent_season_away,ewma_3min_8span_passing_defense_opponent_season_away,ewma_3min_16span_passing_defense_opponent_season_away,ewma_6min_3span_passing_defense_opponent_season_away,ewma_6min_8span_passing_defense_opponent_season_away,ewma_6min_16span_passing_defense_opponent_season_away,ewma_3min_3span_rushing_offense_net_away,ewma_3min_8span_rushing_offense_net_away,ewma_3min_16span_rushing_offense_net_away,ewma_6min_3span_rushing_offense_net_away,ewma_6min_8span_rushing_offense_net_away,ewma_6min_16span_rushing_offense_net_away,ewma_3min_3span_passing_offense_net_away,ewma_3min_8span_passing_offense_net_away,ewma_3min_16span_passing_offense_net_away,ewma_6min_3span_passing_offense_net_away,ewma_6min_8span_passing_offense_net_away,ewma_6min_16span_passing_offense_net_away,ewma_3min_3span_rushing_defense_net_away,ewma_3min_8span_rushing_defense_net_away,ewma_3min_16span_rushing_defense_net_away,ewma_6min_3span_rushing_defense_net_away,ewma_6min_8span_rushing_defense_net_away,ewma_6min_16span_rushing_defense_net_away,ewma_3min_3span_passing_defense_net_away,ewma_3min_8span_passing_defense_net_away,ewma_3min_16span_passing_defense_net_away,ewma_6min_3span_passing_defense_net_away,ewma_6min_8span_passing_defense_net_away,ewma_6min_16span_passing_defense_net_away,home_margin,month,day,year
2024,1,BUF,ARI,34,28,2024-09-08,1,0.10599121309090909,,,,,,,,,0.3664439164,,,,,,,,,0.19172883057692308,,,,,,,,,-0.033852855714285736,,,,,,,,,ARI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19172883057692308,,,,,,,,,-0.033852855714285736,,,,,,,,,0.10599121309090909,,,,,,,,,0.3664439164,,,,,,,,,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,8,2024
2024,1,KC,BAL,27,20,2024-09-05,1,-0.04362506104999998,,,,,,,,,0.3694801976666667,,,,,,,,,0.264350237790625,,,,,,,,,-0.05931331619761902,,,,,,,,,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.264350237790625,,,,,,,,,-0.05931331619761902,,,,,,,,,-0.04362506104999998,,,,,,,,,0.3694801976666667,,,,,,,,,KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,5,2024
2024,1,NO,CAR,47,10,2024-09-08,1,0.12884726156756754,,,,,,,,,0.31973962844,,,,,,,,,-0.4115307626,,,,,,,,,-0.5276369915428571,,,,,,,,,CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4115307626,,,,,,,,,-0.5276369915428571,,,,,,,,,0.12884726156756754,,,,,,,,,0.31973962844,,,,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,9,8,2024
2024,1,CLE,DAL,17,33,2024-09-08,0,0.21500787505263155,,,,,,,,,-0.4532481755686274,,,,,,,,,0.004863323704000004,,,,,,,,,-0.1904953585142857,,,,,,,,,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004863323704000004,,,,,,,,,-0.1904953585142857,,,,,,,,,0.21500787505263155,,,,,,,,,-0.4532481755686274,,,,,,,,,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,9,8,2024
2024,1,SEA,DEN,26,20,2024-09-08,1,0.033520455666666664,,,,,,,,,-0.2049891402857143,,,,,,,,,-0.02424436287999999,,,,,,,,,-0.47405060613636363,,,,,,,,,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02424436287999999,,,,,,,,,-0.47405060613636363,,,,,,,,,0.033520455666666664,,,,,,,,,-0.2049891402857143,,,,,,,,,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,8,2024
2024,1,PHI,GB,34,29,2024-09-06,1,-0.1733151985789474,,,,,,,,,0.3104770080555556,,,,,,,,,0.3813958277272727,,,,,,,,,0.06415353894324322,,,,,,,,,GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3813958277272727,,,,,,,,,0.06415353894324322,,,,,,,,,-0.1733151985789474,,,,,,,,,0.3104770080555556,,,,,,,,,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,6,2024
2024,1,IND,HOU,27,29,2024-09-08,0,0.23113827591304345,,,,,,,,,-0.14443454571428574,,,,,,,,,0.02913900831707318,,,,,,,,,0.20854714416666664,,,,,,,,,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02913900831707318,,,,,,,,,0.20854714416666664,,,,,,,,,0.23113827591304345,,,,,,,,,-0.14443454571428574,,,,,,,,,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,9,8,2024
2024,1,MIA,JAX,20,17,2024-09-08,1,-0.11035145616000001,,,,,,,,,0.10808881175,,,,,,,,,-0.35018204384615387,,,,,,,,,0.07110626525000002,,,,,,,,,JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35018204384615387,,,,,,,,,0.07110626525000002,,,,,,,,,-0.11035145616000001,,,,,,,,,0.10808881175,,,,,,,,,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,8,2024
2024,1,DET,LA,26,20,2024-09-08,1,0.36325214367741937,,,,,,,,,-0.1602818826,,,,,,,,,-0.05604929578260871,,,,,,,,,0.08894942796078432,,,,,,,,,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05604929578260871,,,,,,,,,0.08894942796078432,,,,,,,,,0.36325214367741937,,,,,,,,,-0.1602818826,,,,,,,,,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,8,2024
2024,1,LAC,LV,22,10,2024-09-08,1,0.00969510321428571,,,,,,,,,-0.18058814037037033,,,,,,,,,-0.84148904,,,,,,,,,-0.033586609459459474,,,,,,,,,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.84148904,,,,,,,,,-0.033586609459459474,,,,,,,,,0.00969510321428571,,,,,,,,,-0.18058814037037033,,,,,,,,,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,9,8,2024
2024,1,NYG,MIN,6,28,2024-09-08,0,-0.08088727323809523,,,,,,,,,-0.48071996095744685,,,,,,,,,0.03102320276923077,,,,,,,,,0.27884533199999995,,,,,,,,,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03102320276923077,,,,,,,,,0.27884533199999995,,,,,,,,,-0.08088727323809523,,,,,,,,,-0.48071996095744685,,,,,,,,,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22,9,8,2024
2024,1,CIN,NE,10,16,2024-09-08,0,0.136095618375,,,,,,,,,-0.3364722696875,,,,,,,,,0.009399275487179485,,,,,,,,,-0.07877518107999998,,,,,,,,,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009399275487179485,,,,,,,,,-0.07877518107999998,,,,,,,,,0.136095618375,,,,,,,,,-0.3364722696875,,,,,,,,,CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6,9,8,2024
2024,1,SF,NYJ,32,19,2024-09-09,1,0.06657300315789473,,,,,,,,,0.1378614721875,,,,,,,,,-0.15184617505,,,,,,,,,0.018346858064516164,,,,,,,,,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15184617505,,,,,,,,,0.018346858064516164,,,,,,,,,0.06657300315789473,,,,,,,,,0.1378614721875,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,9,9,2024
