season,week,team,pass_rate_ytd
2013,13,CIN,56.95862083760256
2013,14,CIN,56.595558155490764
2013,15,CIN,57.384951060350666
2013,16,CIN,57.11484321188285
2013,17,CIN,57.06079051114017
2013,1,CLE,81.94444444444444
2013,2,CLE,74.8431899641577
2013,3,CLE,75.67323775388292
2013,4,CLE,71.82845772717688
2013,5,CLE,67.93895665793198
2013,6,CLE,67.8978484969946
2013,7,CLE,67.65193736717184
2013,8,CLE,68.08967596550613
2013,9,CLE,66.89670543339108
2013,11,CLE,67.80197159891273
2013,12,CLE,68.8610700712407
2013,13,CLE,68.03132336439074
2013,14,CLE,67.63330947921783
2013,15,CLE,67.77684859804921
2013,16,CLE,67.73755869151259
2013,17,CLE,67.80083627329306
2013,1,DAL,70.27027027027027
2013,2,DAL,72.63513513513513
2013,3,DAL,62.547717208734156
2013,4,DAL,64.76793076369347
2013,5,DAL,66.35979915640932
2013,6,DAL,65.63316596367444
2013,7,DAL,65.84604049332565
2013,8,DAL,64.43346724984175
2013,9,DAL,66.79800263477998
2013,10,DAL,66.39727213874383
2013,12,DAL,66.72479285340349
2013,13,DAL,65.6617479463077
2013,14,DAL,64.45699810428403
2013,15,DAL,65.13242991671095
2013,16,DAL,64.58111759546617
2013,17,DAL,65.0640285149803
2013,1,DEN,68.18181818181817
2013,2,DEN,65.25032938076416
2013,3,DEN,61.34059517403057
2013,4,DEN,59.576874951951496
2013,5,DEN,59.49248587705415
2013,6,DEN,59.721999100443675
2013,7,DEN,61.75779962034115
2013,8,DEN,61.603864141482724
2013,10,DEN,61.79602738502168
2013,11,DEN,60.879582541256354
2013,12,DEN,59.361988356744675
2013,13,DEN,59.044785623312244
2013,14,DEN,59.63108416510874
2013,15,DEN,61.03209836894869
2013,16,DEN,61.91567276339972
2013,17,DEN,61.86538766013169
2013,1,DET,57.333333333333336
2013,2,DET,61.12280701754386
2013,3,DET,62.46570972886763
2013,4,DET,61.134996582365005
2013,5,DET,63.28299726589201
2013,6,DET,63.06446955256259
2013,7,DET,63.641725781895744
2013,8,DET,63.478717851366575
2013,10,DET,62.90700846047399
2013,11,DET,63.144085392204374
2013,12,DET,63.464320053519124
2013,13,DET,62.01334601397148
2013,14,DET,60.76329723323574
2013,15,DET,60.44091885943318
2013,16,DET,60.16152426880431
2013,17,DET,60.359762335337365
2013,1,GB,66.66666666666666
2013,2,GB,67.66169154228855
2013,3,GB,65.45411470784605
2013,5,GB,61.392173332471835
2013,6,GB,60.22484977708858
2013,7,GB,59.67455430141997
2013,8,GB,57.38704251992939
2013,9,GB,56.12275311402912
2013,10,GB,56.55355832358144
2013,11,GB,57.052048645069455
2013,12,GB,57.58562134230012
2013,13,GB,58.143962420917966
2013,14,GB,57.84717410282538
2013,15,GB,58.26068764093525
2013,16,GB,58.265530687095115
2013,17,GB,58.11419475941142
2013,1,HOU,62.66666666666667
2013,2,HOU,62.9789029535865
2013,3,HOU,62.75096262479537
2013,4,HOU,62.12004015041471
2013,5,HOU,61.24532789497965
2013,6,HOU,60.8551248439899
2013,7,HOU,60.09804351707071
2013,9,HOU,58.92907165952642
2013,10,HOU,60.009921077124645
2013,11,HOU,61.05118249053894
2013,12,HOU,61.18289317321722
2013,13,HOU,60.53834173062153
2013,14,HOU,61.74693082826603
2013,15,HOU,61.64482579177991
2013,16,HOU,61.575574779398615
2013,17,HOU,61.56482065393182
2013,1,IND,52.94117647058824
2013,2,IND,58.41503267973856
2013,3,IND,52.579718756189344
2013,4,IND,53.7205033528563
2013,5,IND,53.97640268228504
2013,6,IND,55.74422445745976
2013,7,IND,55.94402912680224
2013,9,IND,58.534358819285295
2013,10,IND,61.048254538237494
2013,11,IND,60.549489690474346
2013,12,IND,61.70083478354811
2013,13,IND,61.697987440474655
2013,14,IND,63.05278416256015
2013,15,IND,62.015400419856284
2013,16,IND,61.552537976406924
2013,17,IND,61.50985217896845
2013,1,JAX,67.14285714285714
2013,2,JAX,68.24884792626727
2013,3,JAX,66.20630265791556
2013,4,JAX,66.32139366010334
2013,5,JAX,64.58253865689622
2013,6,JAX,64.23544888074686
2013,7,JAX,65.22844770892104
2013,8,JAX,65.1106060310202
2013,10,JAX,63.12861950232098
2013,11,JAX,64.14909088542223
2013,12,JAX,63.573037168565655
2013,13,JAX,63.25213592303703
2013,14,JAX,62.30021723530004
2013,15,JAX,61.91766203595321
2013,16,JAX,62.000344216012465
2013,17,JAX,62.946751273940265
2013,1,KC,57.377049180327866
2013,2,KC,58.84725474889409
2013,3,KC,56.79907073349696
2013,4,KC,58.2709448411675
2013,5,KC,58.85556184308325
2013,6,KC,58.335919022241505
2013,7,KC,57.91430421686635
2013,8,KC,58.175016189758054
2013,9,KC,58.464938138172734
2013,11,KC,59.19378679010888
2013,12,KC,60.23886573395478
2013,13,KC,60.44284085314015
2013,14,KC,58.84378943472883
2013,15,KC,58.49780447510535
2013,16,KC,58.700514945995764
2013,17,KC,57.930283486508706
2013,1,LA,60.317460317460316
2013,2,LA,68.35317460317461
2013,3,LA,72.93196714838506
2013,4,LA,72.95294361525706
2013,5,LA,68.7971375009013
2013,6,LA,63.83501295806815
2013,7,LA,63.91669391563226
2013,8,LA,61.91302266913598
2013,9,LA,60.91615086929734
2013,10,LA,58.15786911570094
2013,12,LA,57.327118090922426
2013,13,LA,57.649360737574405
2013,14,LA,57.984025296222526
2013,15,LA,56.589561950887955
2013,16,LA,55.150257820828756
2013,17,LA,55.82836670702696
2013,1,LAC,60.78431372549019
2013,2,LAC,61.16138763197587
2013,3,LAC,57.12645967917888
2013,4,LAC,58.20198761652702
2013,5,LAC,61.05434371641002
2013,6,LAC,58.980471615526874
2013,7,LAC,56.5814756704516
2013,9,LAC,58.834188037041976
2013,10,LAC,57.689212895671304
2013,11,LAC,57.72674321900739
2013,12,LAC,57.90626588430794
2013,13,LAC,58.23947388601244
2013,14,LAC,57.05621765302247
2013,15,LAC,55.43613067780658
2013,16,LAC,54.72546325948515
2013,17,LAC,54.43012180576733
2013,1,LV,47.61904761904761
2013,2,LV,45.476190476190474
2013,3,LV,52.53968253968253
2013,4,LV,54.4047619047619
2013,5,LV,53.712488769092545
2013,6,LV,54.85430402119214
2013,8,LV,52.190388668410996
2013,9,LV,53.68289443268571
2013,10,LV,53.778734445215576
2013,11,LV,53.88473196843595
2013,12,LV,54.275376169652525
2013,13,LV,54.38205778514444
2013,14,LV,54.81420718628718
2013,15,LV,54.85643563050991
2013,16,LV,55.767241156377146
2013,17,LV,56.5190767196968
2013,1,MIA,67.74193548387096
2013,2,MIA,63.55846774193548
2013,3,MIA,67.06366985264835
2013,4,MIA,67.40301554738099
2013,5,MIA,69.99384100933337
2013,7,MIA,68.48445084111114
2013,8,MIA,67.38088553107899
2013,9,MIA,65.31073385608755
2013,10,MIA,66.52856192104204
2013,11,MIA,66.59984365997232
2013,12,MIA,67.10268946733699
2013,13,MIA,66.1521488893627
2013,14,MIA,65.5507015388989
2013,15,MIA,65.5170346489322
2013,16,MIA,66.27743746720851
2013,17,MIA,66.19759762550798
2013,1,MIN,59.61538461538461
2013,2,MIN,54.02644230769231
2013,3,MIN,56.27079276209023
2013,4,MIN,55.203094571567675
2013,6,MIN,59.829142323920806
2013,7,MIN,63.0929127209144
2013,8,MIN,62.05306140197978
2013,9,MIN,61.46554637379113
2013,10,MIN,60.85826344336989
2013,11,MIN,60.13475593961262
2013,12,MIN,58.81065269539006
2013,13,MIN,58.36712931185949
2013,14,MIN,58.56485013402415
2013,15,MIN,58.09984616163299
2013,16,MIN,58.53207863974635
2013,17,MIN,59.11910674363013
2013,1,NE,63.2183908045977
2013,2,NE,63.3552271483306
2013,3,NE,61.07739780903199
2013,4,NE,58.94364157711298
2013,5,NE,61.05321834643614
2013,6,NE,60.430527483818736
2013,7,NE,62.00167661878341
2013,8,NE,59.548077210927005
2013,9,NE,58.645909901776385
2013,11,NE,59.04997562801666
2013,12,NE,59.417726761400424
2013,13,NE,59.53871329939967
2013,14,NE,60.55321787077451
2013,15,NE,61.33002883918858
2013,16,NE,60.25211293808139
2013,17,NE,58.948477091572514
2013,1,NO,57.8125
2013,2,NO,64.4134963768116
2013,3,NO,66.41650932163026
2013,4,NO,66.34464005573882
2013,5,NO,64.15263512151414
2013,6,NO,63.24888905628824
2013,8,NO,63.11263090070607
2013,9,NO,65.41585973042551
2013,10,NO,64.13033685439532
2013,11,NO,64.38396983562245
2013,12,NO,63.95352919665838
2013,13,NO,64.53315933936109
2013,14,NO,65.30570640452105
2013,15,NO,65.9320183809177
2013,16,NO,65.73408135305405
2013,17,NO,64.9590346018215
2013,1,NYG,77.58620689655173
2013,2,NYG,75.02498750624687
2013,3,NYG,72.68332500416459
2013,4,NYG,70.90593637607427
2013,5,NYG,71.86760624371655
2013,6,NYG,68.38023790749965
2013,7,NYG,66.74655312706318
2013,8,NYG,65.54609112903742
2013,10,NYG,62.89282174432957
2013,11,NYG,62.7940157603728
2013,12,NYG,61.703073490670796
2013,13,NYG,61.529099417730286
2013,14,NYG,61.63939661351741
2013,15,NYG,62.49264725972169
2013,16,NYG,62.83929128856076
2013,17,NYG,61.990193791980936
2013,1,NYJ,59.72222222222222
2013,2,NYJ,57.32589984350548
2013,3,NYJ,52.02679037186079
2013,4,NYJ,54.7458992305085
2013,5,NYJ,54.23150199310245
2013,6,NYJ,56.011631777877774
2013,7,NYJ,54.016463601817314
2013,8,NYJ,55.14902103620553
2013,9,NYJ,53.30985105752383
2013,11,NYJ,53.87172309462859
2013,12,NYJ,53.437103639745004
2013,13,NYJ,53.92228327470452
2013,14,NYJ,53.22269119256544
2013,15,NYJ,53.230594202620296
2013,16,NYJ,53.06088335623556
2013,17,NYJ,52.3565184449783
2013,1,PHI,37.333333333333336
2013,2,PHI,52.287356321839084
2013,3,PHI,53.60823754789272
2013,4,PHI,52.70617816091954
2013,5,PHI,52.8316091954023
2013,6,PHI,52.35967432950192
2013,7,PHI,54.7844827586207
2013,8,PHI,56.341594827586206
2013,9,PHI,56.54606408916754
2013,10,PHI,54.7096394984326
2013,11,PHI,54.05794350826213
2013,13,PHI,54.19597202543076
2013,14,PHI,52.73561014698484
2013,15,PHI,54.72571048829828
2013,16,PHI,54.02814946120955
2013,17,PHI,53.82599329448713
2013,1,PIT,71.69811320754717
2013,2,PIT,71.03424178895877
2013,3,PIT,69.92026375674175
2013,4,PIT,70.34560322296171
2013,6,PIT,67.75189241443493
2013,7,PIT,64.48460170338714
2013,8,PIT,65.41744328199229
2013,9,PIT,66.44165176063214
2013,10,PIT,64.6977203046415
2013,11,PIT,64.89461494084404
2013,12,PIT,63.610489107061
2013,13,PIT,64.26199596718688
2013,14,PIT,64.44697063637763
2013,15,PIT,62.83900729599121
2013,16,PIT,62.0395706513997
2013,17,PIT,61.551927994161794
2013,1,SEA,61.016949152542374
2013,2,SEA,47.420239282153545
2013,3,SEA,47.510928752204926
2013,4,SEA,47.91389831853966
2013,5,SEA,48.18186492348845
2013,6,SEA,48.75370464054145
2013,7,SEA,49.04512551955707
2013,8,SEA,50.726984829612434
2013,9,SEA,49.90546799669253
2013,10,SEA,48.82796467528415
2013,11,SEA,48.36633152298559
2013,13,SEA,48.13482350391326
2013,14,SEA,48.58599092668916
2013,15,SEA,48.63368667073162
2013,16,SEA,49.44372847438219
2013,17,SEA,49.165995444733305
2013,1,SF,54.666666666666664
2013,2,SF,57.725490196078425
2013,3,SF,57.71442936148818
2013,4,SF,52.90120663650075
2013,5,SF,48.85157755409856
2013,6,SF,48.30768717743507
2013,7,SF,46.793005871056764
2013,8,SF,44.80751650081103
2013,10,SF,45.811809539182455
2013,11,SF,47.30205715669278
2013,12,SF,47.2226493632272
2013,13,SF,47.65901328241182
2013,14,SF,47.778039122714695
2013,15,SF,47.62162456352919
2013,16,SF,47.40981255559021
2013,17,SF,48.26025859289972
2013,1,TB,57.6271186440678
2013,2,TB,49.34927360774819
2013,3,TB,55.12173796072101
2013,4,TB,56.34130347054076
2013,6,TB,58.70940641279624
2013,7,TB,59.36894978844131
2013,8,TB,62.23220906236146
2013,9,TB,59.72662042956628
2013,10,TB,57.49645953892481
2013,11,TB,55.90065973887848
2013,12,TB,55.86928663130367
2013,13,TB,56.028327560176514
2013,14,TB,54.94426266100662
2013,15,TB,56.448243899506146
2013,16,TB,56.61359906811049
2013,17,TB,57.51073299732133
2013,1,TEN,34.42622950819672
2013,2,TEN,42.58624908245657
2013,3,TEN,47.29630535845363
2013,4,TEN,48.96429251090372
2013,5,TEN,52.70989554718451
2013,6,TEN,54.18132321239735
2013,7,TEN,57.468703104360635
2013,9,TEN,55.70178188298222
2013,10,TEN,56.33809183249213
2013,11,TEN,56.25983820479847
2013,12,TEN,56.62475951370222
2013,13,TEN,56.18530883350632
2013,14,TEN,56.03002866682634
2013,15,TEN,57.40821771381555
2013,16,TEN,56.30400789439687
2013,17,TEN,55.433312485742825
2013,1,WAS,74.64788732394366
2013,2,WAS,73.53084021369597
2013,3,WAS,72.4439835658874
2013,4,WAS,66.83298767441555
2013,6,WAS,64.66639013953244
2013,7,WAS,60.73797351810352
2013,8,WAS,60.63254872980302
2013,9,WAS,58.68728295547905
2013,10,WAS,58.01442695457787
2013,11,WAS,57.34118938732521
2013,12,WAS,57.14402796966868
2013,13,WAS,56.916339364353156
2013,14,WAS,58.18719787478753
2013,15,WAS,58.935020627867736
2013,16,WAS,58.75601925267655
2013,17,WAS,59.417101382717604
2014,1,ARI,60.60606060606061
2014,2,ARI,57.80303030303031
2014,3,ARI,58.075583420411
2014,5,ARI,60.0745447081654
2014,6,ARI,61.294929884179375
2014,7,ARI,58.80857683584997
2014,8,ARI,59.63812080435491
2014,9,ARI,59.32621284666769
2014,10,ARI,60.25577894062769
2014,11,ARI,60.156126972490846
2014,12,ARI,60.06772210857238
2014,13,ARI,61.43462761913253
2014,14,ARI,60.6142124768324
2014,15,ARI,59.79936510036931
2014,16,ARI,60.91690742701135
2014,17,ARI,61.02751116058434
2014,1,ATL,63.23529411764706
2014,2,ATL,67.00226244343892
2014,3,ATL,59.539969834087486
2014,4,ATL,60.92481864540688
2014,5,ATL,62.37621855268914
2014,6,ATL,64.87326388824724
2014,7,ATL,66.37488553058554
2014,8,ATL,64.66893393017145
2014,10,ATL,63.50986217521831
2014,11,ATL,63.46024582071018
2014,12,ATL,63.75173862488804
2014,13,ATL,63.16882346921043
2014,14,ATL,63.04341101299898
2014,15,ATL,63.17690170505294
2014,16,ATL,63.26618352686661
2014,17,ATL,64.1127716941186
2014,1,BAL,75.5813953488372
2014,2,BAL,60.80657069029162
2014,3,BAL,56.66674605159226
2014,4,BAL,55.000059538694195
2014,5,BAL,58.6429047738125
2014,6,BAL,56.49620595557821
2014,7,BAL,54.41610280063386
2014,8,BAL,54.78622109809561
2014,9,BAL,56.77967127911529
2014,10,BAL,55.76837081787043
2014,12,BAL,54.756960483778315
2014,13,BAL,54.29440954399255
2014,14,BAL,54.27932886028064
2014,15,BAL,54.37048790994313
2014,16,BAL,55.86656166280683
2014,17,BAL,56.04553647951632
2014,1,BUF,42.592592592592595
2014,2,BUF,43.710089399744575
2014,3,BUF,51.19134165111177
2014,4,BUF,54.93762388539265
2014,5,BUF,57.18539322596117
2014,6,BUF,58.599767986808445
2014,7,BUF,60.61798294973192
2014,8,BUF,58.08881200409235
2014,10,BUF,59.30273117108678
2014,11,BUF,60.32161059635098
2014,12,BUF,59.676537492283884
2014,13,BUF,58.93846537885586
2014,14,BUF,60.498643366696115
2014,15,BUF,59.748740269074965
2014,16,BUF,61.0779909178033
2014,17,BUF,60.05079505686916
2014,1,CAR,50.74626865671642
2014,2,CAR,56.82474723158401
2014,3,CAR,65.1558920937833
2014,4,CAR,63.38304810259553
2014,5,CAR,62.837586023060034
2014,6,CAR,61.858325905292645
2014,7,CAR,61.97664608513357
2014,8,CAR,59.91138350631005
2014,9,CAR,59.838925256637744
2014,10,CAR,59.90441544702335
2014,11,CAR,59.99833222456668
2014,13,CAR,59.57593599458519
2014,14,CAR,58.41197510611282
2014,15,CAR,58.390270320541056
2014,16,CAR,57.34203007694943
2014,17,CAR,55.80142242790932
2014,1,CHI,73.91304347826086
2014,2,CHI,71.95652173913044
2014,3,CHI,71.30434782608695
2014,4,CHI,65.1665725578769
2014,5,CHI,65.24801214466217
2014,6,CHI,64.57234842900952
2014,7,CHI,65.71187288312862
2014,8,CHI,65.07364634849512
2014,10,CHI,65.14009028655619
2014,11,CHI,64.51649221680468
2014,12,CHI,63.521486430861394
2014,13,CHI,65.55561543518617
2014,14,CHI,66.31363240675445
2014,15,CHI,66.29849401450443
2014,16,CHI,66.21721875216181
2014,17,CHI,66.10406630896524
2014,1,CIN,61.904761904761905
2014,2,CIN,48.59943977591037
2014,3,CIN,47.87581699346405
2014,5,CIN,51.53186274509804
2014,6,CIN,52.95882352941177
2014,7,CIN,57.09531590413943
2014,8,CIN,55.74156329198346
2014,9,CIN,54.93058429839598
2014,10,CIN,56.05822660739254
2014,11,CIN,54.55954680379615
2014,12,CIN,53.73181940840971
2014,13,CIN,53.64013270332294
2014,14,CIN,54.55375644762967
2014,15,CIN,53.27275372350321
2014,16,CIN,52.49901458638077
2014,17,CIN,52.87854046044625
2014,1,CLE,51.5625
2014,2,CLE,54.54837328767123
2014,3,CLE,51.51709734329597
2014,5,CLE,51.47566084530982
2014,6,CLE,47.609100104819284
2014,7,CLE,49.719912187806024
2014,8,CLE,50.433779179844514
2014,9,CLE,51.51592041872759
2014,10,CLE,49.199336668498596
2014,11,CLE,51.34606966831541
2014,12,CLE,52.00292047768933
2014,13,CLE,52.71984882172027
2014,14,CLE,52.51062968158794
2014,15,CLE,52.707238839670005
2014,16,CLE,52.67168378659055
2014,17,CLE,52.769534058403224
2014,1,DAL,63.49206349206349
2014,2,DAL,53.45655806182122
2014,3,DAL,50.971038707880815
2014,4,DAL,50.325053224459
2014,5,DAL,51.4600425795672
2014,6,DAL,50.97160411042365
2014,7,DAL,49.7432151454963
2014,8,DAL,51.14250075230926
2014,9,DAL,51.863013851393546
2014,10,DAL,51.591966703542326
2014,12,DAL,51.71462213691014
2014,13,DAL,52.229631695676396
2014,14,DAL,51.673506180624365
2014,15,DAL,51.30935162956216
2014,16,DAL,50.25431958544081
2014,17,DAL,50.5970311687278
2014,1,DEN,56.92307692307692
2014,2,DEN,58.46153846153846
2014,3,DEN,63.128948346339655
2014,5,DEN,63.56292747597095
2014,6,DEN,60.99959571212005
2014,7,DEN,59.95249328211262
2014,8,DEN,59.08015907697565
2014,9,DEN,61.49243648965099
2014,10,DEN,62.01730090371379
2014,11,DEN,64.43095542872703
2014,12,DEN,63.37879064949211
2014,13,DEN,61.78920788439729
2014,14,DEN,60.30951431554841
2014,15,DEN,58.694900295351154
2014,16,DEN,59.49985566027646
2014,17,DEN,59.20577221575576
2014,1,DET,55.73770491803278
2014,2,DET,65.01170960187353
2014,3,DET,60.24254818528658
2014,4,DET,60.50449178412623
2014,5,DET,61.6178791415867
2014,6,DET,60.835412105168395
2014,7,DET,61.45199825464651
2014,8,DET,62.04255729634511
2014,10,DET,63.08544775548137
2014,11,DET,63.19199731955587
2014,12,DET,63.50787635111139
2014,13,DET,63.81079141709021
2014,14,DET,63.33117342929539
2014,15,DET,62.80751818434572
2014,16,DET,62.96378464882368
2014,17,DET,63.039742138122946
2014,1,GB,63.793103448275865
2014,2,GB,66.74503657262278
2014,3,GB,63.45093941442826
2014,4,GB,63.013736475714815
2014,5,GB,59.8227538864542
2014,6,GB,59.46767952076311
2014,7,GB,57.980382985451946
2014,8,GB,59.46299384242918
2014,10,GB,58.41155008215927
2014,11,GB,58.96383769689417
2014,12,GB,58.22598496327821
2014,13,GB,58.47332203723388
2014,14,GB,58.2877285005702
2014,15,GB,58.7085410703589
2014,16,GB,58.7559909893398
2014,17,GB,57.50309639121574
2014,1,HOU,40.74074074074074
2014,2,HOU,35.21412037037037
2014,3,HOU,43.14821139445456
2014,4,HOU,48.75460116879174
2014,5,HOU,48.09459002594248
2014,6,HOU,49.05318399597771
2014,7,HOU,49.64927291821131
2014,8,HOU,49.853370213691306
2014,9,HOU,50.15214828787626
2014,11,HOU,48.79547004445449
2014,12,HOU,50.708724571437706
2014,13,HOU,50.58747513575819
2014,14,HOU,49.26023345864859
2014,15,HOU,48.513500365120386
2014,16,HOU,48.81836165765146
2014,17,HOU,48.9338807207149
2014,1,IND,80.0
2014,2,IND,63.943661971830984
2014,3,IND,63.17705318670011
2014,4,IND,60.52381553105072
2014,5,IND,61.07728027294185
2014,6,IND,60.689400227451536
2014,7,IND,60.07809396785223
2014,8,IND,63.059403650442135
2014,9,IND,63.40804581134762
2014,11,IND,64.21009837307
2014,12,IND,63.17801150798572
2014,13,IND,62.77428832676469
2014,14,IND,63.73970271121936
2014,15,IND,63.402323477748176
2014,16,IND,64.65169238875545
2014,17,IND,64.1823901858868
2014,1,JAX,65.71428571428571
2014,2,JAX,72.44047619047618
2014,3,JAX,69.505772005772
2014,4,JAX,67.51394438894438
2014,5,JAX,68.24192474192475
2014,6,JAX,68.3547571047571
2014,7,JAX,65.62603913883231
2014,8,JAX,64.40807836412533
2014,9,JAX,63.80900226173618
2014,10,JAX,63.79173839919893
2014,12,JAX,63.309813639065915
2014,13,JAX,63.675021476836065
2014,14,JAX,63.905148029899955
2014,15,JAX,64.10239936109758
2014,16,JAX,63.51938226083393
2014,17,JAX,64.14847747330539
2014,1,KC,69.64285714285714
2014,2,KC,64.1547619047619
2014,3,KC,57.12169312169312
2014,4,KC,53.77876984126984
2014,5,KC,55.023015873015865
2014,7,KC,53.2334656084656
2014,8,KC,52.54832766439909
2014,9,KC,53.12264384920635
2014,10,KC,53.81146496577287
2014,11,KC,52.066682105559224
2014,12,KC,52.905194876021575
2014,13,KC,54.178246818171296
2014,14,KC,55.651715011645294
2014,15,KC,55.61747921032088
2014,16,KC,57.162172515491406
2014,17,KC,57.04935816184462
2014,1,LA,66.12903225806451
2014,2,LA,58.89784946236559
2014,3,LA,58.983542834065325
2014,5,LA,61.67186765186478
2014,6,LA,62.57278823913888
2014,7,LA,59.75268585145631
2014,8,LA,60.18017330685051
2014,9,LA,58.78510262388635
2014,10,LA,59.27096841421477
2014,11,LA,58.26694849587021
2014,12,LA,58.484111151238196
2014,13,LA,57.60349077752391
2014,14,LA,56.88124423419789
2014,15,LA,57.61923498561935
2014,16,LA,57.975483517442264
2014,17,LA,58.62284913093545
2014,1,LAC,60.0
2014,2,LAC,55.333333333333336
2014,3,LAC,51.17460317460317
2014,4,LAC,55.18423106947697
2014,5,LAC,52.879779221778755
2014,6,LAC,53.157391775724726
2014,7,LAC,55.184469918551216
2014,8,LAC,57.553652558042664
2014,9,LAC,57.96152336225108
2014,11,LAC,57.459488673084785
2014,12,LAC,57.93697737614796
2014,13,LAC,59.13453695377666
2014,14,LAC,59.85638168952603
2014,15,LAC,60.38186262270977
2014,16,LAC,61.02307178119578
2014,17,LAC,61.091705552446804
2014,1,LV,70.83333333333334
2014,2,LV,71.00988700564972
2014,3,LV,67.57801990852839
2014,4,LV,68.65226493139629
2014,6,LV,67.51440453770962
2014,7,LV,66.5456917246871
2014,8,LV,67.47872477500653
2014,9,LV,67.73032485609681
2014,10,LV,68.62767227351975
2014,11,LV,68.24638652764925
2014,12,LV,67.07713460555527
2014,13,LV,67.48737338842567
2014,14,LV,66.0139856918801
2014,15,LV,66.84381378155783
2014,16,LV,65.76920204153127
2014,17,LV,65.93494270340925
2014,1,MIA,47.82608695652174
2014,2,MIA,59.72385428907168
2014,3,MIA,63.198987436495564
2014,4,MIA,59.141664819795906
2014,6,MIA,58.94969549220036
2014,7,MIA,58.079970124097315
2014,8,MIA,58.09451984662887
2014,9,MIA,57.4205427036381
2014,10,MIA,58.573439088732925
2014,11,MIA,59.00641776050479
2014,12,MIA,59.44157100484761
2014,13,MIA,60.19798329765353
2014,14,MIA,61.122924753389576
2014,15,MIA,61.67978147949882
2014,16,MIA,61.951357691367846
2014,17,MIA,62.43545844171796
2014,1,MIN,46.2962962962963
2014,2,MIN,58.14814814814815
2014,3,MIN,59.27825261158595
2014,4,MIN,54.79202279202279
2014,5,MIN,57.16695156695157
